H6_freq,H6_db,H6_power,H7_freq,H7_db,H7_power,H8_freq,H8_db,H8_power,H9_freq,H9_db,H9_power,H10_freq,H10_db,H10_power,H11_freq,H11_db,H11_power,H12_freq,H12_db,H12_power,U6.5_freq,U6.5_db,U6.5_power,U7.5_freq,U7.5_db,U7.5_power,U8.5_freq,U8.5_db,U8.5_power,U9.5_freq,U9.5_db,U9.5_power,U10.5_freq,U10.5_db,U10.5_power,U11.5_freq,U11.5_db,U11.5_power,U12.5_freq,U12.5_db,U12.5_power,broadband_noise_db,broadband_noise_.ower,filename,frame
3000020.981,-50.59878842,0.171761114,3499984.741,-41.576201,0.382651197,3999948.502,-43.37634412,0.555718855,4499912.262,-39.62566998,0.925153064,5000114.441,-43.11669489,1.06988679,5500078.201,-40.32395425,1.227726745,5980968.475,-46.09378744,1.006474256,3281831.741,-56.36600193,0.158378402,3826856.613,-52.75071534,0.333481823,4234075.546,-51.13234952,0.536546985,4819393.158,-49.33450862,0.637204789,5225896.835,-49.72823958,0.697151645,5669832.23,-49.58840684,0.685935924,6185293.198,-49.34955688,0.653385044,-54.0601727,2.304403396,PCI_1m_x_01.pacq,10
3046751.022,-48.60731458,0.343073718,3499984.741,-40.50778859,0.615843957,3999948.502,-40.3033935,0.936197685,4499912.262,-36.1816405,2.163132013,5000114.441,-36.64753708,2.430596493,5500078.201,-35.71841412,2.447800041,5984067.917,-37.85119453,2.034826944,3250837.326,-53.16487345,0.262864415,3766536.713,-50.71608688,0.43632015,4303693.771,-49.18032721,0.666349293,4794359.207,-46.93557316,0.902483389,5296468.735,-46.36891906,1.031555195,5799293.518,-44.82026267,1.196858047,6328582.764,-45.61940996,1.12478214,-52.02119195,4.110082507,PCI_1m_x_01.pacq,11
3029346.466,-36.81532376,6.147773316,3527879.715,-34.96845431,8.873050534,3999948.502,-32.12077219,16.67501439,4471063.614,-31.13541686,24.4470988,4968404.77,-29.96269856,33.2525056,5465269.089,-29.19270885,35.85901308,5991935.73,-29.34125376,32.34092219,3259420.395,-43.25461694,2.338759016,3795385.361,-40.92341144,4.443555805,4290342.331,-39.23301286,4.592710153,4786014.557,-39.50938503,4.484341207,5286216.736,-38.84547721,5.815879345,5764722.824,-37.83699734,6.68644985,6171703.339,-39.41150254,4.576372873,-46.19738177,24.18950209,PCI_1m_x_01.pacq,12
3046274.185,-42.55139799,0.651036843,3499984.741,-38.97115295,1.277431257,3999948.502,-33.75286758,2.89938421,4499673.843,-34.16326934,3.857646086,4999399.185,-32.7426752,4.576605355,5499362.946,-34.69464655,4.430830555,5984067.917,-35.00498495,5.118979236,3308296.204,-52.94424055,0.265020667,3721237.183,-50.12949655,0.488567606,4189252.853,-46.3913557,1.042807169,4813909.531,-43.41130577,1.700082383,5270481.11,-43.74526431,1.484047716,5769014.359,-40.34266383,2.937054224,6267786.026,-40.11150988,2.490893508,-50.46111017,5.738975177,PCI_1m_x_01.pacq,13
3000259.399,-45.45803388,0.656959197,3499984.741,-38.24795845,1.020427449,3999948.502,-39.10114159,1.958337314,4499912.262,-34.37582183,3.185290815,4979610.443,-38.00424744,4.320889454,5500078.201,-37.68703551,4.994441218,5954265.594,-39.81080673,4.484833323,3298521.042,-48.04452887,0.560315357,3736734.39,-47.57681954,0.764605768,4248380.661,-43.01898564,1.570331554,4749536.514,-40.70556979,2.275696316,5321741.104,-41.36412771,3.094321505,5754709.244,-40.63676721,3.640180292,6253480.911,-38.80807178,3.502966392,-47.98196692,10.49008296,PCI_1m_x_01.pacq,14
3046512.604,-37.66326744,1.526759609,3499984.741,-34.68987112,3.225266158,3999710.083,-33.09972615,5.527699867,4499912.262,-29.09567411,9.595571619,4999637.604,-27.86427429,14.20020646,5499362.946,-28.19802132,20.46575869,6014585.495,-27.88225263,20.05345933,3217220.306,-45.68027252,0.90560133,3670930.862,-43.06478889,1.800885461,4315376.282,-38.40827968,3.437010132,4815816.879,-37.47496418,5.830648604,5248069.763,-35.49144003,8.647407716,5815982.819,-35.77311039,8.382136943,6315469.742,-37.31384955,6.53374993,-45.16323151,15.34764375,PCI_1m_x_01.pacq,15
3046512.604,-39.91348988,1.481875276,3499984.741,-34.64845092,1.723270148,3999948.502,-35.38010825,3.03792154,4499912.262,-28.17140536,6.770985914,4998683.929,-30.88637917,10.29702274,5498647.69,-32.31725639,9.704921187,5998611.45,-31.20538387,9.090913479,3267049.789,-45.26028828,1.253633802,3689289.093,-43.02485944,1.807456952,4187822.342,-42.40357356,2.386059582,4722833.633,-38.62993397,3.649371704,5224466.324,-38.50925887,5.009926516,5830049.515,-38.2691996,4.727174553,6305456.161,-38.08951411,4.750368514,-45.25234892,15.59846232,PCI_1m_x_01.pacq,16
3000020.981,-40.15631705,1.678296844,3499984.741,-30.5060269,3.173845219,3999948.502,-38.19514601,3.410188421,4499912.262,-27.18414838,7.545483403,4999876.022,-34.65673588,8.231457861,5437612.534,-35.82512017,8.734925654,5948066.711,-34.61962394,8.076028785,3293275.833,-45.80796884,1.292901764,3798961.639,-43.50369557,1.801639452,4283666.611,-38.67801158,4.005647238,4815340.042,-35.55086461,9.014580352,5221843.719,-33.17921801,10.7756312,5794286.728,-34.59686479,11.41372522,6288766.861,-36.55951883,6.749752033,-43.93321601,17.58038212,PCI_1m_x_01.pacq,17
3046751.022,-40.11390269,1.775075546,3499984.741,-28.85895785,3.037939109,3999948.502,-32.93861914,4.850482382,4499912.262,-28.79472961,10.51840253,4999876.022,-30.99831496,12.86332593,5497217.178,-32.08933307,13.98188933,6011724.472,-31.58764832,14.71562916,3250360.489,-40.42716958,1.976601793,3751277.924,-40.55569446,2.477746457,4252195.358,-37.14196751,3.855193399,4754304.886,-36.34404363,7.205732563,5219221.115,-35.8901399,8.50444063,5752325.058,-35.2893226,9.831341666,6250858.307,-34.29155473,8.132872992,-42.72601947,25.87907765,PCI_1m_x_01.pacq,18
3000020.981,-38.79519833,2.115352946,3499984.741,-28.76509532,3.4421264,3999948.502,-29.57382094,5.428568018,4499912.262,-29.64539864,9.820832718,5000114.441,-31.83874008,11.45772955,5493879.318,-33.36181395,10.07477367,5950450.897,-37.23062199,8.604814679,3305912.018,-42.31862397,1.456700687,3807067.871,-40.76903026,2.753122878,4193067.551,-39.20832539,4.614161094,4693508.148,-37.64406873,7.715564212,5192279.816,-37.28733483,6.599223424,5710601.807,-36.56524716,10.78822897,6223917.007,-35.9863962,11.62491732,-42.98136745,15.88792344,PCI_1m_x_01.pacq,19
3000020.981,-34.10493783,2.262061337,3499984.741,-29.59866824,3.051746847,3999948.502,-28.03528904,4.884890268,4499912.262,-29.434023,7.058530222,4999876.022,-32.31200171,10.64831943,5570173.264,-34.23726827,10.89209292,5948305.13,-36.29553893,9.23729177,3292798.996,-42.55939377,1.821885377,3792047.501,-40.92296648,2.668082624,4205703.735,-37.73493439,5.020511119,4789590.836,-36.80718943,8.168155057,5232810.974,-33.42143165,9.740464941,5723476.41,-34.63218996,9.261081565,6327629.089,-36.53780749,7.634248663,-43.38081971,15.60763456,PCI_1m_x_01.pacq,20
3000020.981,-32.56230986,3.950526544,3499984.741,-28.8036336,5.768753888,3999948.502,-28.58234517,9.706218758,4499912.262,-28.77883478,16.6002943,4999876.022,-28.98149617,25.51272546,5424499.512,-29.64929516,22.38278643,5999803.543,-31.19146919,19.11788067,3225088.12,-40.99777712,3.040880329,3827333.45,-35.9563507,5.977055458,4329681.396,-35.22843196,9.530765353,4806518.555,-33.8990711,13.67365222,5306959.152,-30.47043398,17.66911567,5759239.197,-32.08525864,20.86750587,6179571.152,-33.38575157,15.92549538,-40.43670538,36.40348378,PCI_1m_x_01.pacq,21
3000020.981,-32.3046823,5.602979975,3499984.741,-28.51614028,10.54481742,3999948.502,-28.24506898,18.40077608,4499912.262,-27.4622744,27.50640257,4984855.652,-28.37498793,38.41561213,5566120.148,-29.5563181,44.04961849,5990505.219,-29.79414802,41.06223155,3190994.263,-37.64959075,5.169978832,3817319.87,-36.27850292,9.549469395,4220962.524,-32.44909699,16.61291389,4757881.165,-31.78799676,23.27588859,5279064.178,-28.97433099,30.33602657,5789518.356,-29.51440704,31.29780156,6278514.862,-30.42190734,30.77949235,-37.33557492,75.59280481,PCI_1m_x_01.pacq,22
3000020.981,-31.42507823,4.636574674,3499984.741,-26.62634542,5.425035254,4000186.92,-32.72738879,7.082872498,4500150.681,-28.20594126,15.19004947,5000114.441,-26.36669227,20.25444117,5550861.359,-32.23138298,20.90122679,5959510.803,-32.57640292,19.32610235,3194808.96,-38.22274088,3.733754838,3683805.466,-37.83246509,4.839132651,4182338.715,-33.88424439,9.60407346,4789113.998,-34.21917873,15.6293789,5244016.647,-31.63647876,22.03350442,5742549.896,-31.5748142,18.38886927,6200790.405,-34.97348578,13.85591991,-39.18662516,69.53871508,PCI_1m_x_01.pacq,23
3000020.981,-28.72842007,6.483309169,3499984.741,-25.48250717,10.32792131,3999948.502,-25.90423565,15.28541824,4499912.262,-27.41292145,23.35735983,4999876.022,-26.84438305,30.06893662,5518913.269,-28.92092185,36.22388349,6019353.867,-29.69669858,24.69332196,3297567.368,-37.52222516,4.548290219,3721714.02,-35.90836232,9.122581054,4303455.353,-32.75364426,13.85021093,4735946.655,-31.0337736,22.11963747,5222558.975,-29.79253768,30.293077,5743741.989,-28.42111185,35.60641937,6273984.909,-30.33943407,26.72068878,-37.88981484,73.83552594,PCI_1m_x_01.pacq,24
3045558.929,-26.77794997,52.74515738,3499984.741,-22.35202082,89.42991475,4058122.635,-22.44818796,170.7155262,4558086.395,-19.14324213,291.8295264,5058050.156,-17.85800997,381.26467,5433559.418,-17.3226574,477.796026,5933284.76,-17.77580954,409.3647192,3187179.565,-26.32318564,59.01096833,3687858.582,-24.15800482,117.3530399,4187822.342,-21.29097855,178.4235613,4682302.475,-20.52607262,271.5582363,5182027.817,-18.3085597,372.8552075,5744218.826,-17.84294153,416.6842661,6310462.952,-18.29181733,283.9411537,-27.21747511,409.2557744,PCI_1m_x_01.pacq,25
3001689.911,-20.53498618,535.3363318,3499984.741,-17.83990985,868.6997714,3994226.456,-16.33294533,1203.075091,4550933.838,-13.57905453,2073.663416,5037546.158,-11.84041387,3456.521249,5494356.155,-10.97407475,4252.066693,5948066.711,-12.48372222,3028.287957,3232240.677,-17.73106092,673.8534573,3826618.195,-16.6538372,970.6141034,4326581.955,-14.01004844,1715.101965,4776239.395,-12.84269116,2832.759334,5173206.329,-10.96543736,4129.696259,5673170.09,-11.98225495,3442.168302,6284713.745,-13.21540608,2505.772059,-17.08748186,5863.320739,PCI_1m_x_01.pacq,26
3064155.579,-16.03851181,1317.769558,3474712.372,-13.88828595,2340.981078,3955602.646,-12.26575587,3912.992829,4455327.988,-9.458073034,6252.339588,5049705.505,-8.055377912,9111.397116,5442619.324,-6.709803862,11462.62804,5932569.504,-8.071608532,9571.290763,3245830.536,-16.44441351,1614.361436,3825664.52,-13.34351107,2989.787365,4222869.873,-11.06383392,5028.132763,4722833.633,-8.827467073,7617.706978,5303382.874,-6.890902635,11086.74188,5672693.253,-7.044473494,12026.72855,6258249.283,-8.937602336,8014.86052,-12.86861941,37700.49934,PCI_1m_x_01.pacq,27
3036737.442,-18.24822101,870.8528618,3550767.899,-16.19267297,1564.11147,4014730.453,-13.03890777,2736.754213,4514694.214,-11.76446625,4169.915579,5069255.829,-9.875028602,5852.333025,5569458.008,-8.5364572,7844.176111,5954027.176,-9.491179749,6798.932775,3247261.047,-17.11013335,1092.470162,3747224.808,-14.45474104,2103.594186,4244327.545,-12.95610003,3334.977779,4819631.577,-11.59338354,4815.958017,5319595.337,-10.14299165,6759.994915,5795240.402,-9.658957051,8193.188245,6194353.104,-10.86593058,5644.106271,-14.61397479,24543.76158,PCI_1m_x_01.pacq,28
2994775.772,-19.42229425,580.8572439,3525972.366,-17.33325002,1050.338049,4025936.127,-13.72242957,1874.021187,4485845.566,-11.53858108,3107.621281,5064725.876,-10.24958576,4526.784009,5492687.225,-8.268742463,6135.095611,6064891.815,-9.758919505,4844.943911,3323793.411,-16.92397192,865.0136337,3793716.431,-14.59213202,1380.045725,4294633.865,-12.84168836,2274.472375,4769802.094,-9.755062474,3556.583033,5269765.854,-8.883976688,5275.384002,5747318.268,-9.55979047,5160.364954,6276130.676,-10.0218358,3696.845676,-16.10587749,16893.2853,PCI_1m_x_01.pacq,29
3055810.928,-16.43088921,420.8410667,3555774.689,-14.54156877,727.910266,4011392.593,-15.1350868,1032.865302,4564046.86,-12.96908703,1734.745108,5047082.901,-10.27581783,2891.232465,5547285.08,-10.0125592,3284.684045,6039142.609,-11.32910665,2300.878893,3187417.984,-17.22130745,502.6390968,3741025.925,-16.00100075,759.7529695,4241228.104,-12.54835666,1270.431712,4715204.239,-12.24416627,1999.622931,5215167.999,-10.682683,3200.046849,5720138.55,-11.23431734,2856.594112,6265401.84,-12.28636769,2169.81644,-18.22210316,4172.281521,PCI_1m_x_01.pacq,30
3009557.724,-16.52886801,878.8386265,3485918.045,-14.54515312,1542.947871,3988742.828,-13.56299045,2462.953398,4455804.825,-11.46618059,4023.710692,4968404.77,-8.814776192,6115.846105,5517482.758,-7.009348895,7815.36683,6017684.937,-8.16268219,5733.567418,3326416.016,-16.10004382,1095.501522,3700017.929,-14.22926011,1788.428318,4210710.526,-11.36864549,3002.569945,4755020.142,-10.53604608,4895.641332,5296468.735,-8.053519504,7633.392744,5796670.914,-7.785970345,7221.129458,6296873.093,-9.919768575,4903.213847,-14.49193737,23250.70167,PCI_1m_x_01.pacq,31
2958297.729,-17.38819322,624.7571261,3556728.363,-14.5241967,1093.336005,4056692.123,-12.56897299,1614.637424,4532814.026,-10.13615475,2770.767745,5004405.975,-8.499040033,4683.33981,5479574.203,-8.160838626,6266.142393,6068229.675,-9.614735222,4873.105777,3278255.463,-16.75791509,806.1834283,3718852.997,-13.78640661,1497.775201,4325389.862,-12.64701391,2376.824849,4712104.797,-10.21377902,3551.351297,5228281.021,-8.757996027,5145.906372,5728483.2,-7.167509201,5903.563299,6228446.96,-9.231271427,3889.871427,-15.96765382,15274.99138,PCI_1m_x_01.pacq,32
3014564.514,-57.14292103,0.112690526,3537178.04,-54.02370317,0.215833648,3992319.107,-51.89638136,0.387679509,4514932.632,-51.1693989,0.520631532,4924297.333,-50.66756308,0.566227576,5511045.456,-50.65385298,0.576536308,5990505.219,-49.58396544,0.593124085,3250122.07,-56.13062786,0.146871626,3722190.857,-52.68623016,0.303885903,4324913.025,-50.90416714,0.489232878,4677772.522,-50.29009247,0.587936606,5305767.059,-50.00253613,0.569780147,5708456.039,-50.92795823,0.583646949,6289958.954,-50.21210449,0.587286838,-54.50704338,2.368093417,PCI_1m_x_02.pacq,1
2983331.68,-56.98947484,0.109740007,3468513.489,-55.44361354,0.208086757,4028797.15,-52.16304837,0.407220856,4428386.688,-50.70761528,0.564145414,4922389.984,-50.56043633,0.594421112,5428075.79,-50.72622878,0.562931414,5980968.475,-49.95961929,0.598690227,3228187.561,-55.38639738,0.153156794,3766536.713,-52.75112324,0.296435541,4192590.714,-51.80216199,0.480864488,4767656.326,-50.87932373,0.596213453,5298614.502,-49.73265313,0.60035231,5672454.834,-50.0991982,0.601714905,6268024.445,-50.62651861,0.590182092,-54.52930694,2.752736758,PCI_1m_x_02.pacq,2
2987861.633,-56.57833213,0.118557192,3459930.42,-54.6497426,0.213940466,3999948.502,-51.14891144,0.406414089,4573345.184,-50.6192884,0.542270792,5067110.062,-50.95635419,0.582206945,5530834.198,-50.34599667,0.602448592,6009578.705,-50.69775593,0.579285466,3315448.761,-56.82589014,0.149328139,3783226.013,-52.67056964,0.305354492,4315853.119,-50.5653968,0.470211849,4745960.236,-50.3832451,0.586782078,5316495.895,-50.19833367,0.584063341,5764007.568,-50.73294041,0.585496286,6310939.789,-50.48990069,0.565784307,-54.50815962,1.962313064,PCI_1m_x_02.pacq,3
2999782.562,-56.83130387,0.117163848,3499984.741,-50.01724357,0.22033758,4055261.612,-51.73815304,0.403605822,4499912.262,-50.91020044,0.542560768,4956722.26,-51.20682742,0.546271326,5495548.248,-49.36476888,0.55715084,5922555.923,-50.15438995,0.575696753,3305435.181,-56.19846744,0.152478959,3788471.222,-53.52434003,0.309158375,4259824.753,-51.61948954,0.487933293,4785776.138,-50.63172403,0.604628956,5303382.874,-50.70983616,0.564351625,5803346.634,-50.33060368,0.573939151,6281852.722,-50.62590579,0.555537126,-54.46793676,2.251861,PCI_1m_x_02.pacq,4
3054618.835,-56.71445134,0.116646902,3499984.741,-53.08638738,0.2206327,3999948.502,-50.5329497,0.398524325,4500150.681,-48.0768149,0.537747719,5033016.205,-50.41884927,0.578009265,5500078.201,-49.79842073,0.580744883,6032466.888,-50.38660225,0.554279847,3308773.041,-56.82296492,0.151861615,3796815.872,-53.46760368,0.322874231,4186630.249,-51.61984653,0.482015832,4789113.998,-50.18532945,0.575471084,5235433.578,-50.75843072,0.569936433,5680561.066,-49.15658552,0.556993703,6234884.262,-50.25268029,0.596142496,-54.49935213,1.768506772,PCI_1m_x_02.pacq,5
3046751.022,-46.94036823,0.143633723,3546714.783,-46.47351903,0.248702478,4046678.543,-44.03280537,0.49507795,4499912.262,-36.30499486,0.817408204,4999876.022,-36.70584494,0.868454455,5499839.783,-37.33356309,0.841334709,5984544.754,-39.45349682,0.824541922,3211259.842,-57.0522317,0.1446723,3823995.59,-53.64405232,0.304384091,4259586.334,-50.83255114,0.497023927,4703283.31,-50.32545374,0.58218105,5215406.418,-50.64856049,0.605017482,5820274.353,-50.09400703,0.60147343,6244659.424,-49.72304454,0.569439453,-54.34227514,1.896771504,PCI_1m_x_02.pacq,6
3046989.441,-53.77813453,0.120928518,3499984.741,-48.69295874,0.223630131,3999948.502,-51.93285084,0.402198723,4499912.262,-46.10864303,0.550173933,5000114.441,-45.27472014,0.602998187,5515336.99,-49.08454778,0.617726032,6019115.448,-50.50770695,0.562377388,3195285.797,-55.56978561,0.142507934,3718376.16,-52.56440475,0.307387117,4257202.148,-50.4951123,0.523434392,4824638.367,-50.33395745,0.572029743,5270004.272,-50.2584077,0.569450336,5714893.341,-50.60057611,0.563775602,6192207.336,-51.30402372,0.578513328,-54.43901117,2.262487152,PCI_1m_x_02.pacq,7
3044128.418,-54.39013382,0.13283242,3499984.741,-46.37668066,0.263936068,4011869.431,-51.40912903,0.449839123,4499912.262,-40.62238207,0.753572185,4997253.418,-45.27100374,0.813382163,5499839.783,-46.28765976,0.867802954,5984783.173,-46.13992687,0.74050646,3213167.191,-56.53290879,0.149384305,3770828.247,-53.05694914,0.293978285,4266738.892,-51.32490856,0.495005065,4826784.134,-50.45765998,0.567009525,5195379.257,-50.80931563,0.567339702,5693912.506,-49.35878867,0.600692191,6326675.415,-50.93723583,0.580381103,-54.39493055,2.023135854,PCI_1m_x_02.pacq,8
3078460.693,-56.0837947,0.127269536,3499984.741,-45.43925383,0.250137121,4000186.92,-49.04157297,0.447302408,4499912.262,-41.85929339,0.670626642,4972934.723,-49.04520668,0.657083819,5500078.201,-44.60828555,0.712748903,5984783.173,-46.94180603,0.690916311,3248929.977,-56.14393685,0.15613966,3731727.6,-52.90327917,0.307650951,4319906.235,-51.39308061,0.490320266,4681825.638,-50.63982828,0.57460695,5204439.163,-50.56717145,0.598715957,5820751.19,-50.12703134,0.580743893,6249427.795,-50.59635354,0.600476309,-54.25566076,1.866237706,PCI_1m_x_02.pacq,9
3025293.35,-42.55742061,1.413486691,3484725.952,-40.8680363,2.324706957,3983020.782,-37.01495205,4.124186622,4481792.45,-34.23101049,9.687262331,4979848.862,-33.64642045,12.62920829,5474328.995,-33.20742492,15.20384127,5957603.455,-33.6032132,14.02730145,3264188.766,-49.93394124,0.420406269,3761053.085,-49.23276879,0.606777938,4244565.964,-48.07215132,0.845256808,4681825.638,-47.28796208,0.993017678,5179166.794,-46.41156438,1.048687182,5683422.089,-47.80213813,0.982611715,6178617.477,-47.3327726,0.945343492,-50.70115874,4.458095628,PCI_1m_x_02.pacq,10
3000020.981,-50.72302574,0.237116692,3499984.741,-41.80607558,0.464265946,3982067.108,-46.30861583,0.727562638,4499912.262,-39.59454772,1.212394913,4974126.816,-42.4370218,1.353593139,5500078.201,-39.67463199,1.57207597,5959987.64,-43.06705502,1.237753089,3280878.067,-54.57601506,0.180820422,3719091.415,-52.34184644,0.333969154,4198551.178,-50.95503395,0.554552581,4683732.986,-50.22958179,0.640243647,5271434.784,-49.68116197,0.707572521,5705118.179,-48.78738474,0.702464956,6204605.103,-48.94633561,0.665339596,-53.60309946,2.182018639,PCI_1m_x_02.pacq,11
3000020.981,-48.69599714,0.24238156,3499984.741,-38.19589513,0.458618459,3999948.502,-43.03549207,0.74695128,4499912.262,-38.22708108,1.228875875,4999876.022,-43.30845697,1.328716936,5500078.201,-41.11254018,1.242868374,5957126.617,-44.35235292,1.045544649,3234386.444,-54.95970652,0.169053946,3775835.037,-52.67285927,0.333542504,4195928.574,-51.25208813,0.515509609,4827499.39,-50.44055238,0.616381478,5326509.476,-49.52201336,0.658471821,5803108.215,-49.39326784,0.687578572,6194591.522,-50.26184844,0.619175851,-54.15106603,2.360854351,PCI_1m_x_02.pacq,12
3030300.14,-44.20249616,0.688073286,3499984.741,-36.62084403,1.311399632,3999948.502,-37.3525695,2.355440244,4499912.262,-35.83941292,4.336708882,4998922.348,-35.04924321,5.687784527,5494832.993,-34.62161805,6.634697659,5975008.011,-35.06776305,5.579049671,3171205.521,-52.1749185,0.25180923,3786563.873,-49.19400396,0.530388417,4287958.145,-47.88334513,0.816972059,4733562.469,-44.39406677,1.148354172,5234241.486,-44.64486975,1.391194931,5691528.32,-44.56647212,1.536651845,6239414.215,-45.20840507,1.282964945,-49.90461256,4.541418702,PCI_1m_x_02.pacq,13
3000020.981,-45.92264444,0.739015725,3499984.741,-37.29257764,1.566887473,3999948.502,-37.24207005,1.995467435,4499912.262,-35.38011662,3.144455765,4984855.652,-37.26905785,4.499995655,5499839.783,-36.20169441,5.9181258,5979776.382,-38.27924857,3.962754187,3189086.914,-53.26228195,0.262600662,3747224.808,-50.0874824,0.468690182,4312276.84,-47.66012966,0.890998217,4829645.157,-44.36617474,1.168335719,5329847.336,-44.48272002,1.32978519,5827665.329,-44.51119402,1.462887354,6268262.863,-45.78424338,1.389508689,-51.27755133,5.266621433,PCI_1m_x_02.pacq,14
3000020.981,-42.25919713,1.617364572,3499984.741,-36.02021405,3.039787929,3999948.502,-33.01458651,5.083212065,4499912.262,-29.41423942,9.033229008,4992485.046,-34.04283308,12.2992578,5500078.201,-31.37789577,15.86475041,5989789.963,-33.46738707,12.35064564,3251552.582,-50.0560318,0.567912193,3754854.202,-48.36919391,0.828485032,4292726.517,-45.77744802,1.218074848,4766702.652,-46.60105211,1.36668083,5271911.621,-44.91763879,1.934729722,5805969.238,-43.42503117,2.126452514,6235122.681,-46.09405052,1.573237563,-49.62081624,6.668917107,PCI_1m_x_02.pacq,15
3000020.981,-40.46076739,0.855334367,3499984.741,-34.53703772,1.532541422,3999948.502,-41.12508542,2.351928457,4499912.262,-31.3215703,5.471864041,4968404.77,-34.15631108,7.850650532,5466699.6,-34.76924075,8.006504581,5964279.175,-34.74222259,6.540855243,3278493.881,-46.78889795,0.825343953,3826618.195,-43.10396586,1.109097525,4312038.422,-44.04138507,1.531560548,4827260.971,-39.61004882,3.387721731,5330085.754,-39.23878702,3.350310054,5784988.403,-42.06146942,2.48255162,6232261.658,-39.43899845,3.261367111,-47.42714231,16.23061822,PCI_1m_x_02.pacq,16
3000020.981,-39.13171469,0.682378108,3499984.741,-32.60235609,1.662314895,3999710.083,-39.58134884,1.626094244,4499912.262,-31.73499458,4.527848431,4999876.022,-32.90113091,6.276935874,5499362.946,-35.64251452,6.34949547,5984306.335,-34.28598792,5.640469615,3309011.459,-49.11960321,0.536717236,3763914.108,-44.09205306,1.392998261,4292964.935,-42.27649132,2.41844097,4681587.219,-40.84000508,3.062833982,5275726.318,-40.29930514,4.051946774,5672454.834,-36.51260075,5.547477784,6252527.237,-39.50420074,4.42106914,-45.44539672,19.74102044,PCI_1m_x_02.pacq,17
3000020.981,-38.3864568,1.515360677,3499984.741,-30.32056783,2.621017105,3999948.502,-36.56898036,4.162148445,4499912.262,-31.24391001,8.704073141,4999876.022,-32.94403012,10.5972248,5542755.127,-35.64507296,9.407993746,6059885.025,-37.3299655,8.727013261,3228902.817,-43.65155605,1.675507533,3827571.869,-40.54924926,2.348162343,4329442.978,-40.37886053,3.718543036,4756450.653,-35.97691232,5.859708627,5215167.999,-34.87317781,9.572817861,5801200.867,-33.58339824,9.256055726,6327867.508,-35.04101592,9.800747636,-43.29954481,19.28752221,PCI_1m_x_02.pacq,18
3000020.981,-36.6537087,1.267381025,3499984.741,-29.37307771,2.833577991,3999948.502,-33.3026377,5.32132115,4499912.262,-30.91318535,7.26611173,4999876.022,-30.53192755,9.46048272,5493879.318,-36.13781183,8.17246444,5989313.126,-35.75145743,8.522502297,3206014.633,-45.35568935,1.211460262,3725767.136,-41.72721671,2.463411355,4240989.685,-40.66274833,3.389617576,4688501.358,-37.24471716,6.579517831,5296945.572,-35.5552412,9.805365621,5724191.666,-36.24204107,9.171022077,6224870.682,-34.47519664,9.249719121,-43.46275745,34.27259915,PCI_1m_x_02.pacq,19
3046751.022,-35.28437906,2.676029715,3499984.741,-29.86705943,5.459518412,3999948.502,-30.76099275,6.142371973,4499912.262,-28.37414631,10.15749692,4999876.022,-25.63852462,16.60049342,5499601.364,-28.76607019,15.99654336,6014823.914,-30.18325818,13.29234541,3186225.891,-41.6686446,2.115071301,3690958.023,-37.48192191,3.53852842,4324674.606,-37.33166988,6.32459731,4824638.367,-33.5235832,10.25386781,5262613.297,-34.98455352,14.16922555,5744457.245,-34.6724792,13.17405343,6199121.475,-35.67108942,10.68019799,-41.96920512,30.57023284,PCI_1m_x_02.pacq,20
3000020.981,-32.91841074,2.503854621,3499984.741,-29.53140294,4.465304274,3999948.502,-29.18130529,8.031644966,4499912.262,-29.37355605,14.5146895,4999876.022,-27.51405159,24.53780959,5476713.181,-30.02811355,24.02478495,5988359.451,-31.79336042,20.06086556,3230333.328,-43.85942451,1.715847839,3783702.85,-38.3348625,3.84052971,4283428.192,-37.86009935,5.309997942,4679441.452,-36.69452008,8.78830209,5195617.676,-33.29694526,13.11936252,5764245.987,-32.58247684,14.74624154,6185293.198,-33.57912244,11.43403081,-41.55509368,38.66821081,PCI_1m_x_02.pacq,21
3000020.981,-32.93710722,2.545093997,3499984.741,-28.48596633,4.386487144,3999948.502,-30.25726882,7.528283702,4499912.262,-29.07498916,10.08524956,4999876.022,-28.78504214,12.89061818,5506515.503,-32.21866808,14.79879417,5984783.173,-34.02105894,15.7069919,3212213.516,-40.84392207,2.265664733,3701925.278,-39.48923319,4.025965343,4289865.494,-37.46932199,6.260783809,4784584.045,-32.84007975,10.70853778,5285263.062,-32.01877644,15.49446892,5786180.496,-34.10784461,12.7589714,6181955.338,-35.30299262,11.34631459,-40.36598347,71.13462797,PCI_1m_x_02.pacq,22
3000020.981,-30.90435386,5.315403791,3499984.741,-26.23376151,8.435890884,3999948.502,-31.95588263,14.08086689,4457235.336,-32.11011666,23.22492008,4999876.022,-28.94304492,31.20226301,5544900.894,-29.96259131,33.32245971,6044387.817,-29.49467133,32.05665797,3281593.323,-36.77402744,5.493897268,3756284.714,-35.26167388,9.605919212,4307508.469,-33.83826377,14.86941229,4806756.973,-32.48579888,22.21068536,5247354.507,-31.57095886,29.42614944,5814552.307,-30.55612995,26.7183634,6314039.23,-31.64004675,22.20881465,-38.82052131,107.3900706,PCI_1m_x_02.pacq,23
