filename,frame,harmonic_amplitudes,target_harm_dB,ultraharmonic_amplitudes,target_uh_dB,harmonic_indices,ultraharmonic_indices,exceeds_harm,exceeds_uh,harmonic_threshold_dB,uh_threshold_dB,target_bb_std,ambient_bb_std,safety_1s,safety_2s,safety_3s
PCI_1m_x_01.pacq,24,[0.00134016413961981 0.00282975791030348 0.00256789011171639 0.00181429479846403],[-28.7284200718327 -25.4825071737909 -25.9042356506437 -27.4129214453936],[0.000625982475097309 0.000610778055518088 0.00108998800269471],[-32.0343782505646 -32.1411657498596 -29.6257828223567],[12584 14681 16778 18875],[14617 16715 16842],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],17.622918276719,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,25,[0.00151429416101341 0.00581832421937904 0.00419470686694896 0.00619360192583477],[-28.1978975224958 -22.352020818576 -23.7729838299133 -22.0805671098584],[0.00254192913525936 0.00599367995235121 0.0090610372044596],[-25.9483656101837 -22.2230645101979 -20.4282208638598],[12584 14681 16778 18875],[12967 16116 18598],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],21.0718282654577,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,26,[0.00369419961076758 0.0164440585639555 0.00780845854451332 0.0119449871096314],[-24.324796417835 -17.8399098519031 -21.0743469105032 -19.228143145804],[0.0168614107523528 0.0216080850050194 0.0397187119019827],[-17.7310609185062 -16.6538372032661 -14.0100484433909],[12584 14681 16778 18875],[13558 16051 18148],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],36.3893899879082,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,27,[0.0152278187603835 0.0352392479093847 0.0214385574120736 0.0476306851403429],[-18.1736230074615 -14.5297336905368 -16.688044414165 -13.2211317136411],[0.0408480571037304 0.059350504294103 0.11329029210343],[-13.8882859541542 -12.2657558654569 -9.45807303433561],[12584 14681 16778 18875],[14575 16592 18688],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],51.5541582326685,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,28,[0.00813428382941533 0.00772620602911205 0.0092343725537533 0.0103828490367036],[-20.8968067783771 -21.1203371502197 -20.3459260815011 -19.8368346044284],[0.0229779072532926 0.0436840368382552 0.061515146926293],[-16.3868952785548 -13.5967723533146 -12.1101793436183],[12584 14681 16778 18875],[14355 16111 18185],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],42.3241048552838,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,29,[0.0028404553673485 0.0168206732696482 0.00795497955347741 0.0135446275447278],[-25.4661203049042 -17.7415662498037 -20.9936093227426 -18.6823293285994],[0.0203049913254335 0.0365428162687754 0.0701684513576993],[-16.9239719171037 -14.3719798564092 -11.5385810839676],[12584 14681 16778 18875],[13942 16718 18816],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],38.2375569485315,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,30,[0.00462001027227777 0.0205110066329935 0.0190783605897598 0.013524764303436],[-23.3535705881864 -16.8801302493507 -17.1945894710628 -18.6887029462132],[0.0227463165573082 0.0351433471875438 0.0556114647734399],[-16.4308892113226 -14.5415687699406 -12.5483566570993],[12584 14681 16778 18875],[12818 14915 17790],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],35.2923789928244,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,31,[0.0048372191474741 0.0325396443053797 0.0165300641377704 0.0164578829685578],[-23.1540423670028 -14.8758719869649 -17.8172546133323 -17.8362603025403],[0.0351143544242638 0.0432246847273176 0.0729685054224486],[-14.5451531165769 -13.6426816570437 -11.3686454909379],[12584 14681 16778 18875],[14622 16587 17662],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],45.0780885618586,0.466824353655995,1,1,1
PCI_1m_x_01.pacq,32,[0.0121600806709517 0.0250922505113191 0.0175083163481178 0.0246557406612106],[-19.1506354390926 -16.0046038528501 -17.5675561496041 -16.0808194668201],[0.0234025679906821 0.0497847162209738 0.0655554393511405],[-16.3073648434238 -13.029039640608 -11.8339126763248],[12584 14681 16778 18875],[14393 16375 18250],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],42.4580356077691,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,1,[1.1206678419971e-06 1.41361271052967e-06 3.81940435118625e-06 6.50420175619334e-06],[-59.50523090138 -58.4966955851538 -54.1800436147663 -51.8680599566699],[2.43745840707831e-06 5.38737224285519e-06 8.12050962613131e-06],[-56.1306278639065 -52.6862301564901 -50.9041671449386],[12584 14681 16778 18875],[13633 15613 18141],[0 0 0 1],[0 0 0],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.473245806138423,0.466824353655995,0,0,0
PCI_1m_x_02.pacq,2,[7.57087018523726e-07 2.27276275118457e-06 4.33932386686282e-06 3.74496532630588e-06],[-61.2085420043027 -56.4344589697588 -53.6257793494975 -54.2655219896952],[2.89307879172835e-06 5.84175097771419e-06 8.49646889178378e-06],[-55.3863973837177 -52.3345696008237 -50.7076152833709],[12584 14681 16778 18875],[13541 16610 18575],[0 0 1 0],[0 0 0],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.477904989794295,0.466824353655995,0,0,0
PCI_1m_x_02.pacq,3,[1.871033989676e-06 3.10169175146224e-06 7.67553853051441e-06 2.7117143957903e-06],[-57.2791832292509 -55.0840136490116 -51.1489114384742 -55.6675605332413],[3.42788102729498e-06 5.44148590539684e-06 8.8412014337985e-06],[-54.6497425970273 -52.6428249140519 -50.5348871455533],[12584 14681 16778 18875],[14513 16167 17243],[0 0 1 0],[0 0 0],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.467230974962409,0.466824353655995,0,0,0
PCI_1m_x_02.pacq,4,[1.96653840472505e-06 9.96037392839386e-06 1.81168397336466e-06 8.10923629625585e-06],[-57.0629756779107 -50.0172435715966 -57.4191755753882 -50.9102004442502],[3.36089991054905e-06 5.55061426040406e-06 7.18038911374952e-06],[-54.7354442086688 -52.5565895288772 -51.4385202019011],[12584 14681 16778 18875],[14316 16700 18289],[0 1 0 1],[0 0 0],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.484936064019951,0.466824353655995,0,0,0
PCI_1m_x_02.pacq,5,[1.09092511060401e-06 4.91316400743857e-06 8.84514649363167e-06 1.48903918672408e-05],[-59.6220506166441 -53.0863873834091 -50.53294969894 -48.2709387286294],[4.10269051368518e-06 6.31901112092773e-06 8.597544998661e-06],[-53.8693124278648 -51.993508803136 -50.6562554244762],[12584 14681 16778 18875],[14492 16190 18716],[0 1 1 1],[1 0 0],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.482251367253415,0.466824353655995,0,0,0
PCI_1m_x_02.pacq,6,[7.90097237649196e-07 5.4650335436933e-06 3.36620223852232e-05 0.000234153424631578],[-61.0231945658835 -52.6240716806081 -44.728597955391 -36.3049948602318],[2.02284765688751e-05 2.25241337370632e-05 7.8189022603434e-05],[-46.9403682324225 -46.4735190269952 -41.0685421570487],[12584 14681 16778 18875],[12780 14877 18811],[0 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.474609137208945,0.466824353655995,0,0,0
PCI_1m_x_02.pacq,7,[9.32068429620485e-07 1.3511517420213e-05 6.40788805620328e-06 2.44982858351709e-05],[-60.3055220189964 -48.692958744999 -51.9328508384608 -46.1086430250774],[4.18973492262837e-06 5.54063479359866e-06 1.09201911676132e-05],[-53.7781345323453 -52.5644047506153 -49.6176975885538],[12584 14681 16778 18875],[12781 15597 17172],[0 1 1 1],[1 0 0],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.470779361513407,0.466824353655995,0,0,0
PCI_1m_x_02.pacq,8,[1.69934896550448e-06 2.30320149450865e-05 5.85533321170617e-06 8.66486485186662e-05],[-57.6971742852888 -46.3766806632351 -52.3244838532473 -40.6223820670036],[5.78305521331964e-06 6.50525426333781e-06 1.92203140733194e-05],[-52.3784266128009 -51.8673572400532 -47.1623951993516],[12584 14681 16778 18875],[14617 14745 18811],[0 1 1 1],[1 0 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.484796165965023,0.466824353655995,0,0,0
PCI_1m_x_02.pacq,9,[1.94020648731097e-06 2.85808155450735e-05 1.23794809175199e-05 6.51734425280538e-05],[-57.1215204763284 -45.4392538290433 -49.0729756528222 -41.8592933851873],[4.77768934548195e-06 7.62729456503157e-06 2.82796325269131e-05],[-53.2078209232769 -51.1762948089627 -45.4852623817679],[12584 14681 16778 18875],[14617 16667 18811],[0 1 1 1],[1 0 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.559691658992818,0.466824353655995,0,0,0
PCI_1m_x_02.pacq,10,[6.04111996164112e-06 3.72784591904333e-05 5.94916549869827e-05 0.000198842953988583],[-52.1888254017494 -44.2854204639642 -42.2554394935178 -37.0148979365509],[8.18834947892797e-05 0.000198840476326554 0.000377484350072095],[-40.8680362991635 -37.014952051702 -34.2310104885127],[12584 14681 16778 18875],[14617 16707 18799],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],0.858841165246063,0.466824353655995,0,0,0
PCI_1m_x_02.pacq,11,[8.46637355263892e-06 6.59769814054223e-05 2.14353590777992e-05 0.000109785561728765],[-50.7230257353379 -41.8060755828078 -46.6886923693989 -39.5945477166946],[1.57413406515868e-05 2.3395827825028e-05 4.06930748177923e-05],[-48.029582826001 -46.3086158336425 -43.9047949309222],[12584 14681 16778 18875],[14617 16703 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],2.45987881323197,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,12,[1.350206786045e-05 0.000151499251393779 4.97108046510043e-05 0.000150415257614054],[-48.6959971360798 -38.1958951314421 -43.0354920703475 -38.2270810814926],[2.49016154511424e-05 1.88556244531655e-05 6.75329689119666e-05],[-46.0377247785368 -47.245590802261 -41.704841572287],[12584 14681 16778 18875],[14617 14745 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],1.97773916446928,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,13,[2.40752586433136e-05 0.00021772865878368 0.000183968323153552 0.000260650587636254],[-46.1842903850206 -36.6208440268862 -37.3525695016405 -35.8394129161977],[3.86275017154075e-05 8.14454599261445e-05 0.000210202241724373],[-44.1310337951499 -40.8913311987576 -36.7736265670295],[12584 14681 16778 18875],[14617 16713 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],3.18317086215816,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,14,[2.55702842601047e-05 0.000186527228122203 0.000188709165877093 0.000289726578710997],[-45.9226444397567 -37.2925776353299 -37.2420700501171 -35.3801166200009],[3.17600651252224e-05 5.40087112274437e-05 0.000200476809494065],[-44.9811861570666 -42.6753618586429 -36.9793585791291],[12584 14681 16778 18875],[14617 16714 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],3.85739829279035,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,15,[5.94402034349892e-05 0.000250022212820351 0.000499506736208628 0.00114439527912429],[-42.2591971286555 -36.0202140542092 -33.0145865062417 -29.4142394242086],[4.87402132631827e-05 0.000154821571384148 0.000275536275911076],[-43.1211257488825 -38.101685289217 -35.5982121572007],[12584 14681 16778 18875],[14617 16714 18804],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],5.54428111522148,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,16,[8.99338656916208e-05 0.000351800318081833 7.71776335593817e-05 0.000737637470400336],[-40.4607673859524 -34.5370377220908 -41.1250854201052 -31.321570301665],[6.55685251194726e-05 7.40797367385954e-05 0.000224852776740742],[-41.8330458512529 -41.3030056970056 -36.4810174489508],[12584 14681 16778 18875],[14617 16729 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],9.59424207212932,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,17,[0.000122131736245285 0.000549242823441352 8.8025702364117e-05 0.00067065712326352],[-39.1317146885372 -32.602356089822 -40.5539050097356 -31.7349945827138],[0.000101018066214386 8.79880971204492e-05 0.000199832695234373],[-39.9560094942949 -40.5557607449236 -36.9933345405694],[12584 14681 16778 18875],[14617 14745 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],8.11904791755574,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,18,[0.000144995432019649 0.00092884493442738 0.000220344372927806 0.000750946502114613],[-38.3864567969543 -30.3205678303927 -36.5689803586251 -31.2439100129676],[0.000181164500413837 0.000189602856714742 0.0003855002132139],[-37.4192689929059 -37.2215512350585 -34.1397537741174],[12584 14681 16778 18875],[14617 16715 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],10.5038525027591,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,19,[0.000216087243669826 0.00115529323066779 0.000467451146943631 0.000810366473698543],[-36.6537087017054 -29.3730777135789 -33.3026377029186 -30.9131853481079],[0.000153394304375597 0.000172051634906339 0.000265882261664334],[-38.1419076570758 -37.6434119617628 -35.7531063565928],[12584 14681 16778 18875],[14617 14745 18812],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],10.4437567838846,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,20,[0.000239153871037849 0.00103108402231508 0.000839268117871418 0.00145407018388484],[-36.2132258507522 -29.8670594292117 -30.7609927455818 -28.374146307959],[0.000296184340791238 0.000206529002022028 0.000385905554752398],[-35.2843790627305 -36.8501895352948 -34.1351897011751],[12584 14681 16778 18875],[12780 14877 18811],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],12.8486512906184,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,21,[0.000510691849270483 0.00111393463189858 0.0012074508764888 0.00115516599130694],[-32.9184107350358 -29.5314029375716 -29.1813052890259 -29.3735560544371],[0.000162227005381555 0.00021776058831962 0.000285890901310003],[-37.8987684857152 -36.6202071881405 -35.437996661661],[12584 14681 16778 18875],[14617 16714 16843],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],10.8155707229531,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,22,[0.000508498033271401 0.00141710935999699 0.000942482116423764 0.00123737427734836],[-32.9371072246794 -28.4859663344302 -30.2572688177168 -29.0749891637629],[0.000234624623930411 0.000231228737434779 0.00040066653413973],[-36.2962641048175 -36.3595819216427 -33.9721693070284],[12584 14681 16778 18875],[14617 14745 18812],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],13.7283851002742,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,23,[0.000812016051358383 0.00238025698845811 0.000637399527885723 0.000515605724596526],[-30.9043538584814 -26.2337615107624 -31.9558826253894 -32.8768226946665],[0.000372596348700636 0.000513434187642326 0.000615160348468226],[-34.2876140533601 -32.8951521667338 -32.1101166572357],[12584 14681 16778 18875],[14617 14745 18696],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],17.3532797523407,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,24,[0.00139757090925565 0.00325245946423642 0.000778498027401124 0.00276375648838933],[-28.5462614786573 -24.8778810739302 -31.0874248353246 -25.5850022483173],[0.00102779278598714 0.00204164458743963 0.00359218144702895],[-29.8809443492578 -26.9001985830594 -24.4464173451776],[12584 14681 16778 18875],[13193 16446 17322],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],13.9769976801335,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,25,[0.0012877318995231 0.00323240866224018 0.00157632501008183 0.00287210620988593],[-28.9017454588729 -24.9047373807804 -28.0235423384343 -25.4179950401382],[0.00236338901954602 0.00360529137995721 0.00748583157585868],[-26.26464786562 -24.4305962980898 -21.257599483274],[12584 14681 16778 18875],[14584 16680 17804],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],17.4838094661328,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,26,[0.00426602214939081 0.00411760974374766 0.00530478189320735 0.00423660669315881],[-23.6997689400304 -23.8535481705951 -22.7533246746929 -23.7298185200544],[0.00771786988517955 0.0139016589672894 0.0268943077612977],[-21.1250254743149 -18.5693336972086 -15.7033962964269],[12584 14681 16778 18875],[14579 15493 18646],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],25.2191139203936,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,27,[0.00192325812088529 0.00312733352766764 0.00376732249134109 0.000901342673508065],[-27.1596242509418 -25.0482579912121 -24.2396720161378 -30.4511006704474],[0.00178850186235914 0.00271032170173011 0.00603858129987881],[-27.4751060328584 -25.669791574672 -22.190650822407],[12584 14681 16778 18875],[14092 16631 18191],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],21.3761266756459,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,28,[0.00523146569841048 0.014579583347253 0.00905219454185553 0.0160641241505318],[-22.8137661791032 -18.3625488703138 -20.4324612113948 -17.9414294810563],[0.0200703296046749 0.0314375518795474 0.0557231647332871],[-16.9744549525959 -15.025512809087 -12.5396422629019],[12584 14681 16778 18875],[13040 15832 17930],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],36.946476300748,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,29,[0.00290281417897168 0.0117026425230215 0.00429775745870391 0.00335735402344614],[-25.3718076424761 -19.3171606102429 -23.6675809729472 -24.7400286121771],[0.00809608391481299 0.0185366848778374 0.0314034095702931],[-20.9172499907748 -17.3196793297451 -15.0302319660272],[12584 14681 16778 18875],[14535 15839 18770],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],28.0047531665985,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,30,[0.00605293008277516 0.0225464146166528 0.0191321377412538 0.0555975570544491],[-22.180343425818 -16.4692251081504 -17.1823650109868 -12.5494429081149],[0.0204911761493347 0.0357559330096164 0.0730339553811481],[-16.884331133164 -14.4665188506427 -11.3647517815234],[12584 14681 16778 18875],[14476 15712 17809],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],36.3648622483593,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,31,[0.00828732344912858 0.0247410420543691 0.00976190492756967 0.0701956461257778],[-20.8158571057944 -16.0658201251079 -20.1046542630795 -11.5368982408371],[0.0357475961776382 0.0718266681283635 0.0896464865952323],[-14.4675315671288 -11.4371427900771 -10.4746672653909],[12584 14681 16778 18875],[14301 16694 18206],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],50.9157039121118,0.466824353655995,1,1,1
PCI_1m_x_02.pacq,32,[0.00513547859670165 0.0315195546456552 0.00689689799292992 0.00631852727139786],[-22.8941907646378 -15.0141992748644 -21.6134619730166 -21.9938413571105],[0.0210885391823737 0.0483099186807156 0.0545991381243454],[-16.7595350309632 -13.1596369355356 -12.6281421280433],[12584 14681 16778 18875],[14493 16357 18759],[1 1 1 1],[1 1 1],[-53.9883295258759 -53.9883295258759 -53.9883295258759 -53.9883295258759],[-54.2218417220859 -50.6375024680176 -48.3572425379499],33.3874893985732,0.466824353655995,1,1,1
